Date,ORE BALL Drive Actual Speed [rpm],CYCLONE FEED PUMP #2 OUTPUT PRESSURE,CYCLONE FEED UNDERFLOW MASS,CYCLONE FEED UNDERFLOW MASS - RECIRCULATING LOAD,CYCLONE FEED PUMPS OUTPUTFLOW,CYCLONE FEED PUMPS OUTPUT DENSITY,CYCLONE PACK LAUNDER FLOWWATER SUPPLY,CYCLONE FEED PUMPBOX GRD WTR SPLY,CYCLONE PACK CYCLONE FEED PRESSURE,SAG MILL FEED CONVEYOR BELT SCALE,ORE BALL MILL FXB Bearing Segment 1,ORE BALL MILL FXB Bearing Segment 2,ORE BALL MILL FXB Bearing Segment 3,ORE BALL MILL FXB Bearing Segment 4,ORE BALL MILL FTB Bearing Segment 1,ORE BALL MILL FTB Bearing Segment 2,ORE BALL MILL FTB Bearing Segment 3,ORE BALL MILL FTB Bearing Segment 4,GRINDING THICKENER UNDERFLOW MASS,ORE BALL Drive Power
Time,\\DOMPVMPI1\4113MIL160/SPEED/PV,\\DOMPVMPI1\4113PI10105/AI1/PV,\\DOMPVMPI1\4113WI10124,\\DOMPVMPI1\4113WI10124/RECIRC_LOAD,\\DOMPVMPI1\4113FI10121/AI1/PV,\\DOMPVMPI1\4113DIC10120/PID1/PV,\\DOMPVMPI1\4113FIC10502/PID1/PV,\\DOMPVMPI1\4113FIC10100/PID1/PV,\\DOMPVMPI1\4113PIC10501/PID1/PV,\\DOMPVMPI1\3140WIC10205/PID1/PV,\\DOMPVMPI1\4113PI30131A,\\DOMPVMPI1\4113PI30131B,\\DOMPVMPI1\4113PI30131C,\\DOMPVMPI1\4113PI30131D,\\DOMPVMPI1\4113PI30231A,\\DOMPVMPI1\4113PI30231B,\\DOMPVMPI1\4113PI30231C,\\DOMPVMPI1\4113PI30231D,\\DOMPVMPI1\4115WI10208/ALM1/IN,\\DOMPVMPI1\4113MIL160/POWER/PV
14-Mar-24 20:00:00,11.06300259,457.6315308,3482.902344,277.1517334,3365.3396,63.27051926,18.2216835,405.2901917,109.6582718,1125.319092,31.5,52.83771133,48.21405792,48.76684189,45.37050247,44.57050323,42.75202179,42.84100342,923.899231,11686.7666
14-Mar-24 20:00:30,11.06290817,457.7497559,3559.484619,293.5968933,3364.612793,63.25931549,18.6704731,405.2893982,109.483696,1118.715942,31.5,52.97476959,47.25025177,48.68464661,45.08587265,43.6717453,43.1156044,43.05724716,903.7173462,11686.03125
14-Mar-24 20:01:00,11.06281376,457.8679504,3561.256104,288.0534973,3363.88623,63.26554108,18.4838028,405.2886047,109.6599503,1092.689209,31.5,52.79979324,48.21199799,48.8468895,45.38061905,44.58061981,42.85993195,42.83436584,918.4329834,11685.29688
14-Mar-24 20:01:30,11.0627203,457.9861755,3547.871338,282.9460449,3363.159668,63.27336121,18.06938171,405.2878418,109.665123,1099.143433,31.5,52.98467255,47.27208328,48.72896194,45.08936691,43.71915817,43.1447258,43.02978897,929.3707886,11684.56152
14-Mar-24 20:02:00,11.06262589,458.1044006,3572.008301,277.4926758,3362.432861,63.28117752,18.59053421,405.2870483,110.9352493,1109.984253,31.5,52.87693024,48.08643341,48.67013931,45.34555435,44.56073761,43.00721359,42.77592468,948.0858765,11683.82617
14-Mar-24 20:02:30,11.06253147,458.2225952,3565.562256,276.6343384,3361.706299,63.28899765,18.58391762,405.2862549,110.2362823,1116.992798,31.5,52.96012878,47.84283829,48.68782806,45.08173752,43.56347275,43.08113861,43.08173752,945.8132935,11683.0918
14-Mar-24 20:03:00,11.06243706,458.3408203,3577.556885,287.6851807,3360.979736,63.29681778,17.873909,405.2854614,110.8417816,1124.001343,31.5,52.80034256,48.21268845,48.79568481,45.38129044,44.58128738,42.86708069,42.86257935,925.8269653,11682.35645
14-Mar-24 20:03:30,11.06234264,458.4590454,3569.395508,290.459259,3360.25293,63.30463409,18.94334412,405.284668,110.4060287,1127.659912,31.5,52.91837692,47.8350029,48.67729187,45.07122803,43.64245987,42.99357605,43.04748535,915.8587646,11681.62109
14-Mar-24 20:04:00,11.06224823,458.57724,3531.680176,280.8205261,3359.526367,63.31245422,18.37327385,405.2838745,110.4128571,1100.611694,31.5,52.82368088,48.20896149,48.83477402,45.38054657,44.60739517,42.7859993,42.78794098,928.8837891,11680.88672
14-Mar-24 20:04:30,11.06215382,458.6954651,3511.294678,271.068512,3348.837158,63.32027435,18.66780281,405.2830811,110.4988174,1113.382202,31.5,52.93439865,47.88721848,48.73215103,45.07908249,43.65816116,43.05900955,43.05271912,944.0128784,11680.15137
14-Mar-24 20:05:00,11.0620594,458.8136902,3518.435547,264.6264954,3349.837646,63.32809067,18.9291687,405.2822876,110.9483948,1098.49353,31.5,52.76574326,48.22124481,48.83216095,45.38017654,44.58017731,42.85523224,42.86035538,963.2890625,11679.41602
14-Mar-24 20:05:30,11.06196499,458.9318848,3550.968506,275.2320251,3368.3396,63.3359108,19.06100464,405.2814941,112.0123138,1098.174683,31.5,52.93543243,47.82194519,48.69350052,45.0800209,43.63336563,43.06682968,43.0800209,947.2401123,11678.68164
14-Mar-24 20:06:00,11.06187057,459.0501099,3605.166748,289.4313354,3386.841553,63.34373093,19.00052071,405.2807312,111.8204803,1096.536865,31.5,52.81104279,48.22738647,48.85035706,45.37998962,44.57999039,42.87987518,42.85997772,922.2137451,11677.89355
14-Mar-24 20:06:30,11.06177616,459.168335,3587.020752,290.0368042,3405.34375,63.35154724,18.58209038,405.2799377,113.0842896,1090.317383,31.5,53.01374435,47.88982773,48.7306633,45.10894775,43.63618469,43.05368042,43.08171082,920.0764771,11677.10352
14-Mar-24 20:07:00,11.06168175,459.2865295,3626.727051,291.244873,3423.845703,63.35936737,19.45514107,405.2791443,113.3618927,1087.754272,31.5,52.76432419,48.23574066,48.8399353,45.37992859,44.57992935,42.85257339,42.85985947,929.2052002,11676.3125
14-Mar-24 20:07:30,11.06158829,459.4047546,3614.108398,286.3685303,3442.347656,63.3671875,19.44618034,405.2783508,114.1856918,1094.558472,31.5,52.96326065,47.87748337,48.74013138,45.08055878,43.66112137,43.07133865,43.08055878,935.8920288,11675.52148
14-Mar-24 20:08:00,11.06149387,459.4708252,3676.159424,299.6038818,3460.849609,63.37500381,18.03891945,405.2775574,113.0905914,1124.101563,31.5,52.76714325,48.29020691,48.85693359,45.38097,44.58097076,42.86369324,42.86194229,922.5192871,11674.73145
14-Mar-24 20:08:30,11.06139946,459.5256958,3662.651855,293.6322327,3466.907227,63.38282394,18.5196991,405.2767639,114.5630188,1111.304321,31.5,52.8187027,48.00943375,48.72423935,45.07904816,43.6317482,43.23143768,43.09977341,931.861084,11673.94043
14-Mar-24 20:09:00,11.06130505,459.5805664,3715.463867,302.2366638,3468.817139,63.39064407,19.32944489,405.2759705,112.6676407,1097.384521,31.5,52.76080704,48.28231049,48.86872864,45.37919235,44.57919312,42.84471893,42.85838699,921.9264526,11673.15039
14-Mar-24 20:09:30,11.06121063,459.635437,3664.135498,287.4854431,3470.727051,63.39846039,18.80322075,405.275177,113.5728455,1092.846558,31.5,52.91018677,47.88047791,48.74996567,45.1044693,43.65670395,43.05292892,43.07835007,949.2266235,11672.35938
14-Mar-24 20:10:00,11.06111622,459.6903076,3613.53125,267.5325317,3472.636963,63.40628052,18.4592514,405.2743835,113.8238754,1088.216553,31.5,52.73953629,48.25024796,48.85181427,45.45310211,44.57964706,42.84958649,42.85929871,988.1439209,11671.56934
14-Mar-24 20:10:30,11.0610218,459.7451782,3657.584229,263.7475891,3474.546875,63.41410065,18.84879684,405.2736206,113.7453842,1101.97876,31.5,52.92517471,47.88471985,48.73736191,45.10892868,43.56339264,43.08079147,43.08169556,1003.09021,11670.77832
14-Mar-24 20:11:00,11.06092739,459.8000488,3667.825195,271.966095,3476.457031,63.42191696,18.59985924,405.2728271,114.4400101,1087.785034,31.5,52.74118042,48.25994873,48.84397888,45.45147705,44.60295105,42.82359314,42.85442352,987.4326782,11669.98828
14-Mar-24 20:11:30,11.06083298,459.8549194,3691.570068,282.8702087,3478.366943,63.42973709,18.59580803,405.2720337,113.4739761,1104.118896,31.5,52.89360428,47.3447113,48.74432373,45.10385132,43.65577698,43.04906845,43.07788849,962.0822754,11669.19727
14-Mar-24 20:12:00,11.06073856,459.9098206,3670.802002,287.2090454,3480.276855,63.43755722,18.18594933,405.2712402,113.2340469,1108.847412,31.5,52.71101379,48.26924896,48.89372253,45.4510498,44.5765686,42.81674194,42.85313797,951.2716675,11668.40723
14-Mar-24 20:12:30,11.06064415,459.9646912,3578.390869,254.7119751,3482.186768,63.44537354,18.87660027,405.2704468,113.7920074,1100.580688,31.5,52.91399384,47.92269135,48.76661301,45.10146713,43.62683487,43.03417206,43.0760994,1011.053467,11667.61621
14-Mar-24 20:13:00,11.06054974,460.0195618,3642.236328,264.9328613,3484.09668,63.45319366,18.40400696,405.2696533,114.2369461,1094.570679,31.5,52.70310211,48.29438019,48.85366058,45.35973358,44.55973434,42.63717651,42.81946945,998.519043,11666.82617
14-Mar-24 20:13:30,11.06045628,460.0744324,3692.303467,284.5256653,3486.006836,63.46100998,18.52495575,405.2688599,114.2925415,1098.059448,31.5,52.8765564,47.81218719,48.78916168,45.07393646,43.62322998,43.0161438,43.07393646,959.0154419,11666.03516
14-Mar-24 20:14:00,11.06036186,460.129303,3680.941406,294.3019409,3487.916748,63.46883011,18.15275764,405.2680664,112.8386002,1104.351074,31.5,52.69169235,48.31106949,48.88893127,45.44766998,44.57150269,42.76270294,42.84300613,936.0019531,11665.24414
14-Mar-24 20:14:30,11.06026745,460.1841736,3695.931152,290.6447144,3489.82666,63.47665024,18.56785965,405.2672729,113.4192505,1116.578369,31.5,52.87176514,47.89719009,48.72508621,45.10615921,43.65923691,43.06349182,43.07962036,947.0087891,11664.4541
14-Mar-24 20:15:00,11.06017303,460.2390442,3688.825195,291.3208313,3491.736572,63.48446655,18.57616997,405.26651,113.9998932,1095.191772,31.5,52.77799606,48.32884979,48.9070816,45.46265793,44.59398651,43.07118607,42.88796997,942.446228,11663.66309
14-Mar-24 20:15:30,11.06007862,460.2939148,3707.00415,290.5768738,3493.646729,63.49228668,18.79906082,405.2657166,114.3009949,1087.806396,31.5,52.91211319,47.8906517,48.7756424,45.10550308,43.63188171,43.05940247,43.07912827,953.0316772,11662.87305
14-Mar-24 20:16:00,11.05998421,460.3487854,3690.533447,307.24646,3495.556641,63.50010681,18.10840416,405.2649231,114.4401321,1088.97644,31.5,52.79080582,48.28823471,48.95136261,45.4532814,44.57991791,42.87910843,42.88647842,906.7702637,11662.08203
14-Mar-24 20:16:30,11.05988979,460.4036865,3716.468506,297.6496582,3495.468994,63.50792313,17.5282135,405.2641296,115.6409988,1084.72998,31.5,52.90644455,47.90822601,48.77337646,45.09370804,43.61713409,43.00909805,43.09370804,932.3394165,11661.29199
14-Mar-24 20:17:00,11.05979538,460.4585571,3684.207764,293.0690918,3493.957031,63.51574326,18.80829811,405.2633362,114.1220093,1097.226563,31.5,52.68071747,48.30051041,48.88595963,45.45098495,44.60196304,42.89022446,42.85294724,938.4674072,11660.50098
14-Mar-24 20:17:30,11.05970097,460.5134277,3636.279297,282.7221069,3492.445068,63.52356339,18.38586617,405.2625427,113.9580383,1105.374023,31.5,52.85644531,47.97243118,48.79149628,45.10851288,43.66276932,43.00533676,43.08138657,943.937439,11659.71094
14-Mar-24 20:18:00,11.05960655,460.5682983,3667.147217,294.1523438,3490.933105,63.5313797,18.29107475,405.2617493,113.8137512,1110.828979,31.5,52.6593132,48.35486603,48.90459824,45.45401001,44.58101654,42.86416245,42.86203003,931.4827271,11658.91992
14-Mar-24 20:18:30,11.05951214,460.6231689,3668.380859,299.5711975,3489.421143,63.53919983,19.0370388,405.2609558,113.6775284,1117.232422,31.5,52.8794899,47.93466568,48.78836823,45.10532379,43.65798569,43.08460999,43.07899475,916.9154053,11658.12988
14-Mar-24 20:19:00,11.05941772,460.6780396,3636.851807,268.6091003,3487.90918,63.54701996,18.43647385,405.2601624,113.5618286,1105.790039,31.5,52.66260529,48.33456421,48.95635986,45.45343399,44.5801506,42.85492325,42.86029816,981.5372314,11657.33887
14-Mar-24 20:19:30,11.05932426,460.7329102,3721.423096,453.242218,3486.397217,63.55483627,19.59888077,405.2593994,113.4461212,1110.014648,31.5,52.76029587,47.93113708,48.76965332,45.10319901,43.70320129,43.04499054,43.07740021,679.3597412,11656.54883
14-Mar-24 20:20:00,11.05922985,460.7877808,3705.679932,250.0606842,3484.885254,63.5626564,18.6277771,405.258606,113.3304214,1114.239258,31.5,52.53024292,48.33766937,48.93527603,45.46195602,44.5619545,42.6815033,42.84456253,1058.488159,11655.74805
14-Mar-24 20:20:30,11.05913544,460.8426819,3688.098633,265.5151367,3483.373291,63.57047653,18.47259712,405.2578125,113.9267731,1116.585449,31.5,52.76416016,47.81261444,48.68657303,45.0546608,43.66832733,42.75529099,42.96375656,1011.257568,11654.83691
14-Mar-24 20:21:00,11.05904102,460.8975525,3696.366943,270.4388733,3481.861328,63.57829285,18.94143105,405.257019,113.373764,1108.334961,31.5,52.6681366,48.3262291,48.9358139,45.46944809,44.56944656,42.7639122,42.86204147,999.3588257,11653.92578
14-Mar-24 20:21:30,11.05894661,460.9524231,3683.794189,269.5614624,3481.251709,63.58611298,19.17377281,405.2562256,114.0944672,1103.987793,31.5,52.87009811,47.97158432,48.81103897,45.09576035,43.52173615,42.99849319,43.14788055,991.5858765,11653.01465
14-Mar-24 20:22:00,11.0588522,461.0072937,3738.096924,281.4573975,3481.905273,63.59393311,18.95674515,405.2554321,114.1630783,1099.353882,31.5,52.69781113,48.35548019,48.94476318,45.47885132,44.57884979,42.84108353,42.88398743,979.9987793,11652.10352
14-Mar-24 20:22:30,11.05875778,461.0621643,3649.2229,271.6000061,3482.558594,63.60174942,19.27886772,405.2546387,113.56147,1107.450806,31.5,52.85764694,47.95548248,48.74875259,45.10706329,43.73383331,42.99591446,43.08029938,979.9598389,11651.19238
14-Mar-24 20:23:00,11.05866337,461.1170349,3644.903076,269.765564,3483.211914,63.60956955,18.35958862,405.2538452,113.2616043,1106.394043,31.5,52.61795807,48.37818527,48.99376297,45.47920227,44.60560226,42.91839981,42.88479996,986.1730347,11650.28027
14-Mar-24 20:23:30,11.05856895,461.1719055,3676.799316,277.5539551,3483.865234,63.61738968,19.21181297,405.2530518,114.1788788,1109.423218,31.5,52.89981842,48.03237534,48.80895615,45.19467926,43.75779724,43.22053909,43.19467926,974.9077148,11649.36914
14-Mar-24 20:24:00,11.05847454,461.2267761,3726.025146,278.7126465,3484.518799,63.62574387,19.03333473,405.2522888,113.3780899,1103.61145,31.5,52.65679932,48.38450623,48.97425079,45.45323563,44.57984924,42.95172501,42.88631439,984.9828491,11648.45801
14-Mar-24 20:24:30,11.05838013,461.2816772,3736.472656,280.680542,3485.172119,63.63570023,18.68967056,405.2514954,113.5191727,1119.583618,31.5,52.84402084,47.96837234,48.76532364,45.10650635,43.69317245,43.09228897,43.17988205,980.8534546,11647.54688
14-Mar-24 20:25:00,11.05828571,461.3365479,3741.999023,276.5194397,3485.825439,63.64565659,18.30316162,405.2507019,113.4895172,1111.721436,31.5,52.66083527,48.38659668,49.00085449,45.47900009,44.652668,42.8690033,42.95800018,993.4936523,11646.63574
14-Mar-24 20:25:30,11.05819225,461.3914185,3739.241455,271.2929077,3486.47876,63.65561676,18.17537117,405.2499084,113.5937271,1116.829834,31.5,52.86099243,47.98612595,48.77153015,45.30449677,44.03062057,43.17473221,42.78371429,1006.707458,11645.72461
14-Mar-24 20:26:00,11.05809784,461.4462891,3703.563232,271.4862061,3487.132324,63.66557312,18.28740501,405.249115,114.3426895,1112.731201,31.5,52.65110397,48.34120941,48.95162582,45.47973251,44.73288727,42.87702942,42.90630722,995.6115723,11644.81348
14-Mar-24 20:26:30,11.05800343,461.5011597,3717.625,271.452301,3487.785645,63.67552948,18.25662422,405.2483215,114.2706757,1099.998779,31.5,52.85186768,47.98987961,48.8337326,45.30977631,43.96466064,43.20375824,42.87448502,1001.502686,11643.90234
14-Mar-24 20:27:00,11.05790901,461.5560303,3667.517334,269.3830566,3488.438965,63.68548584,18.43994904,405.2475281,114.18573,1095.542603,31.5,52.75231171,48.51778793,49.15137482,45.49411392,44.75685883,43.00387955,42.89411545,992.2974854,11642.99121
14-Mar-24 20:27:30,11.0578146,461.6109009,3708.859375,276.149353,3489.092529,63.6954422,19.04318237,405.2467346,114.0799866,1111.805542,31.5,52.87153625,48.00793839,48.87632751,45.29462051,44.01827621,43.14406204,43.12365723,985.9647217,11642.08008
14-Mar-24 20:28:00,11.05772018,461.6657715,3711.620117,275.2480774,3489.74585,63.70539856,18.85718536,405.2459412,113.8190765,1114.272339,31.5,52.62145615,48.40542221,49.01911545,45.48328781,44.73881531,42.81616974,42.91104889,989.5864258,11641.16895
14-Mar-24 20:28:30,11.05762577,461.7206421,3723.081055,273.6828308,3490.39917,63.71535492,18.28225136,405.2451782,113.4616013,1092.813477,31.5,52.81859589,48.0253334,48.84504318,45.28540802,43.92811203,43.06974411,43.12135315,993.9454346,11640.25781
14-Mar-24 20:29:00,11.05753136,461.7755432,3702.232422,272.078186,3491.05249,63.72531128,18.62099838,405.2443848,115.0828247,1121.065063,31.5,52.62456131,48.41910934,49.03717804,45.55319214,44.73298264,42.85108185,42.90638351,995.8400269,11639.34668
14-Mar-24 20:29:30,11.05743694,461.8304138,3765.69165,286.4109192,3491.706055,63.73526764,18.94464493,405.2435913,114.2158813,1115.382324,31.5,52.83134842,48.01116562,48.85902786,45.27927399,44.03211975,43.15490341,42.78418732,971.4844971,11638.43555
14-Mar-24 20:30:00,11.05734253,461.8852844,3757.606689,293.0376282,3492.359375,63.74522781,17.74918556,405.2427979,114.6956711,1116.547974,31.5,52.61694336,48.40962219,49.03862762,45.47594452,44.72657394,42.8353653,42.90125656,957.2561035,11637.52441
14-Mar-24 20:30:30,11.05724812,461.940155,3765.864502,294.8974304,3493.012695,63.75518417,18.24320221,405.2420044,114.1128845,1117.856812,31.5,52.83385086,48.00656891,48.85264206,45.30577469,44.03221893,43.20820999,42.8679657,956.6112671,11636.61328
14-Mar-24 20:31:00,11.0571537,461.9950256,3723.324463,288.0495911,3493.666016,63.76514053,19.1372757,405.2412109,113.6185837,1112.465332,31.5,52.67333221,48.42786789,49.0790062,45.49029541,44.72039413,42.89325333,42.9203949,958.0443115,11635.70215
14-Mar-24 20:31:30,11.05706024,462.0498962,3696.970947,292.7245789,3494.31958,63.77509689,18.45071983,405.2404175,114.3815384,1113.309326,31.5,52.87739944,48.04173279,48.89411926,45.28004837,44.03341675,43.26034164,42.76011276,942.8372192,11634.79004
14-Mar-24 20:32:00,11.05696583,462.1047668,3724.409668,297.4206848,3494.9729,63.78505325,18.36825752,405.239624,114.9157333,1121.835449,31.5,52.57365036,48.43582916,49.06244659,45.46840286,44.71400452,42.67522049,42.89120102,939.6364136,11633.87891
14-Mar-24 20:32:30,11.05687141,462.1596375,3783.855957,298.9954834,3495.577637,63.79500961,18.82111931,405.2388306,114.4338608,1124.957642,31.5,52.822258,48.09796524,49.0662117,45.27854156,44.0047226,43.1759758,43.12618256,951.699585,11632.96777
14-Mar-24 20:33:00,11.056777,462.2145386,3752.630371,288.9224854,3495.253174,63.80496597,18.29227448,405.2380676,114.341774,1111.648193,31.5,52.61093903,48.43350601,49.07975769,45.48095322,44.7349205,42.89045715,42.90793228,969.0866089,11632.05664
14-Mar-24 20:33:30,11.05668259,462.2694092,3699.067139,279.7755737,3494.928711,63.81492233,18.65836716,405.2372742,114.9140091,1131.026367,31.5,52.8628006,48.11215591,49.05715942,45.29267502,44.0235672,43.27962494,43.13089371,971.8163452,11631.14551
14-Mar-24 20:34:00,11.05658817,462.3242798,3662.062988,290.5299988,3494.604248,63.82488251,18.87593079,405.2364807,114.8181915,1113.760498,31.5,52.51350021,48.43553162,49.04744339,45.5464592,44.71614456,42.76654816,42.91614151,936.0039673,11630.23438
14-Mar-24 20:34:30,11.05649376,462.3791504,3737.107666,282.0915833,3494.279785,63.83483887,18.57707787,405.2356873,114.4165039,1134.368164,31.5,52.76720047,48.0147171,48.78656769,45.30507278,43.98387527,43.20416641,43.12627029,980.0947876,11629.32324
14-Mar-24 20:35:00,11.05639935,462.434021,3726.021973,277.7674561,3493.955322,63.84479523,18.86854744,405.2348938,114.0148163,1142.214844,31.5,52.56743622,48.41514587,49.06246185,45.47370529,44.72283936,42.71073151,42.9228363,986.4678955,11628.41211
14-Mar-24 20:35:30,11.05630493,462.4888916,3726.294189,278.3946228,3493.630859,63.85475159,18.61109924,405.2341003,115.0563583,1131.381104,31.5,52.80778885,47.9942627,48.89175034,45.21871948,44.01871872,43.09861755,42.79766846,982.2493896,11627.50098
14-Mar-24 20:36:00,11.05621052,462.5437622,3740.934814,281.5638733,3493.306396,63.86470795,18.7261734,405.2333069,114.8029633,1116.105957,31.5,52.58238602,48.45612717,49.08465576,45.47902679,44.73171234,42.84294128,42.9053688,984.0941162,11626.58984
14-Mar-24 20:36:30,11.0561161,462.5986328,3727.226318,280.2052917,3492.981934,63.87466431,18.49902725,405.2325134,114.5495682,1109.982788,31.5,52.80059052,48.02012634,48.79198837,45.23044586,43.93044281,43.20004654,43.126091,980.461853,11625.67871
14-Mar-24 20:37:00,11.05602169,462.6535339,3681.275635,275.9644775,3492.657471,63.88462067,19.03563309,405.23172,114.310463,1130.544922,31.5,52.49470139,48.40642548,49.05270004,45.4783783,44.70450211,42.76214218,42.90450287,975.9578247,11624.76758
14-Mar-24 20:37:30,11.05592823,462.7084045,3761.576416,285.7052917,3492.333008,63.89457703,19.09484291,405.230957,114.072113,1134.354126,31.5,52.75997543,48.00848389,48.81066132,45.30641174,43.93301392,43.2118721,43.12660599,977.5645752,11623.85645
14-Mar-24 20:38:00,11.05583382,462.7632751,3743.247314,268.2276917,3492.008545,63.9045372,18.73095131,405.2301636,113.9502563,1127.049805,31.5,52.54392242,48.44256973,49.06281662,45.47785568,44.70380783,42.85639191,42.90380478,1015.078186,11622.94531
14-Mar-24 20:38:30,11.0557394,462.8181458,3692.597168,268.8696289,3491.683838,63.91449356,18.96917915,405.2293701,114.3740005,1135.424805,31.5,52.69850922,48.00223923,48.81182861,45.23151398,43.88411713,43.1312561,43.15260696,1001.696167,11622.03418
14-Mar-24 20:39:00,11.05564499,462.8730164,3693.538574,276.239502,3491.359375,63.92444992,19.06433868,405.2285767,114.8627625,1128.046021,31.5,52.51418304,48.39385605,49.0508194,45.55289078,44.73222733,42.84623337,42.90577698,981.0707397,11621.12305
14-Mar-24 20:39:30,11.05555058,462.927887,3709.567139,289.8879089,3491.034912,63.93440628,18.96720314,405.2277832,115.0597763,1135.518311,31.5,52.75442886,48.01956177,48.81188965,45.23247147,43.93246841,43.10935593,43.12649536,953.5285645,11620.21191
14-Mar-24 20:40:00,11.05545616,462.9827576,3788.48584,290.3116455,3490.710449,63.94436264,18.41080856,405.2269897,114.6257706,1130.295654,31.5,52.48383331,48.47774506,49.09046936,45.45531845,44.67375565,42.5269165,42.89219284,973.2111816,11619.2998
14-Mar-24 20:40:30,11.05536175,463.0376282,3763.722168,288.4159546,3490.385986,63.954319,19.0936203,405.2261963,114.6007996,1133.800659,31.5,52.72748947,48.04506683,48.81231689,45.23603439,43.93603134,43.2257576,42.87748337,971.3121948,11618.38867
14-Mar-24 20:41:00,11.05526733,463.0925293,3770.536621,261.6367493,3490.061523,63.96427536,18.58654785,405.2254028,114.6430283,1144.61853,31.5,52.5173111,48.48426819,49.13903427,45.49235153,44.72313309,42.94662476,42.95391464,1047.591187,11617.47754
14-Mar-24 20:41:30,11.05517292,463.1473999,3683.696533,241.7690277,3489.737061,63.97423172,18.62301064,405.2246094,115.1881943,1133.648193,31.5,52.71315002,48.04943085,48.80434036,45.27836227,43.95672607,43.17466354,43.12612152,1081.764893,11616.56641
14-Mar-24 20:42:00,11.05507851,463.2022705,3705.468018,242.4332733,3489.412598,63.98418808,18.71502686,405.2238464,114.9663391,1141.433838,31.5,52.47975922,48.53486252,49.07888031,45.47799301,44.70399094,42.7838974,42.78470993,1083.752441,11615.65527
14-Mar-24 20:42:30,11.05498409,463.2571411,3758.328125,242.2769928,3489.088135,63.99414825,18.35753822,405.223053,114.7789993,1151.688599,31.5,52.74608612,48.0002327,48.80265808,45.27999878,43.93333054,43.21332932,42.85480499,1094.687866,11614.74414
14-Mar-24 20:43:00,11.05488968,463.3120117,3730.35376,245.4430847,3488.763672,64.00410461,18.47980881,405.2222595,114.8137131,1144.963745,31.5,52.42962646,48.53282547,49.06808472,45.47949219,44.67949295,42.80088425,42.93248367,1078.004761,11613.83301
14-Mar-24 20:43:30,11.05479622,463.3668823,3742.267578,246.6763763,3488.439209,64.01406097,18.78917694,405.2214661,115.6105423,1165.831909,31.5,52.73060989,48.01617432,48.79677582,45.28038788,43.93397522,43.14308929,43.12679672,1078.955566,11612.92188
14-Mar-24 20:44:00,11.05470181,463.4217529,3760.784668,253.5013428,3488.114746,64.02401733,17.61261559,405.2206726,114.6307678,1157.223877,31.5,52.28159332,48.51511383,49.01571274,45.43740082,44.64986801,42.31138992,42.86233139,1066.747681,11612.01074
14-Mar-24 20:44:30,11.05460739,463.4766235,3755.140137,239.9690094,3487.790283,64.03397369,18.16500282,405.2198792,114.5789337,1163.086792,31.5,52.70505905,48.02645493,48.8768158,45.19736481,43.89736176,43.05982971,43.14868164,1102.302734,11611.09961
14-Mar-24 20:45:00,11.05451298,463.5314941,3738.897705,246.169281,3487.46582,64.04393005,18.56231689,405.2190857,114.5196304,1168.949707,31.5,52.3834877,48.51896286,49.05145264,45.4666481,44.66664886,42.63312531,42.91107941,1078.040405,11610.18848
14-Mar-24 20:45:30,11.05441856,463.5863953,3737.419434,248.3549652,3487.141357,64.05388641,18.70312881,405.2182922,114.8701096,1174.812622,31.5,52.64014053,48.04500198,48.8462944,45.20657349,43.85985947,43.139431,43.12664413,1073.98999,11609.27734
14-Mar-24 20:46:00,11.05432415,463.6412659,3731.205566,246.96138,3486.816895,64.06384277,18.23215866,405.2174988,114.531662,1171.625977,31.5,52.36611176,48.54648972,49.07921982,45.47916794,44.70555878,42.7972374,42.90555573,1072.074219,11608.36621
14-Mar-24 20:46:30,11.05422974,463.6961365,3711.048096,248.2627258,3486.492432,64.07379913,18.13999176,405.2167358,114.3897781,1160.692871,31.5,52.68670273,48.06130981,48.90553665,45.23288345,43.9328804,43.06440353,43.15315247,1067.433228,11607.45508
14-Mar-24 20:47:00,11.05413532,463.7510071,3727.920166,250.611908,3486.167969,64.08375549,17.68637085,405.2159424,113.9152679,1168.074463,31.5,52.47769547,48.51005173,49.09949493,45.47935867,44.67935944,42.79940033,42.85871887,1065.431641,11606.54395
14-Mar-24 20:47:30,11.05404091,463.8058777,3681.543457,243.1203613,3485.843506,64.09371185,18.4875927,405.2151489,114.1227417,1170.035767,31.5,52.66910172,48.02849579,48.87417221,45.20539093,43.93173599,43.20598984,43.1526947,1071.058228,11605.63281
14-Mar-24 20:48:00,11.0539465,463.8607483,3767.145996,254.4983673,3485.519043,64.10366821,18.59355354,405.2143555,114.907341,1172.501099,31.5,52.33295822,48.53033447,49.082798,45.46517563,44.68690109,42.69520187,42.90862656,1063.300171,11604.72168
14-Mar-24 20:48:30,11.05385208,463.9156189,3807.596436,255.6908417,3485.19458,64.1136322,18.06343651,405.213562,115.1294174,1196.969238,31.5,52.63658524,47.9960022,48.8514061,45.19232178,43.8384819,43.05392456,43.14616394,1068.728149,11603.80957
14-Mar-24 20:49:00,11.05375767,463.9704895,3789.889648,253.3062897,3484.870117,64.12358856,18.57655144,405.2127686,115.1257935,1181.147827,31.5,52.40001297,48.55717468,49.13007355,45.55258179,44.70516586,42.86759949,42.9314537,1073.937256,11602.89844
